Country Name,Country Code,Series Name,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Peru,PER,Unemployment with basic education (% of total labor force with basic education),2.457,3.194,2.964,2.25,2.737,4.622,3.342
Peru,PER,Unemployment with intermediate education (% of total labor force with intermediate education),4.284,4.947,4.815,4.673,4.372,9.313,6.372
Poland,POL,GDP (constant 2015 US$),480054118583.367,494605411858.337,520089746650.75,552573816155.989,577884228677.544,566120997479.772,605337233054.782
Poland,POL,GDP per capita (constant 2015 US$),12637.5220324406,13026.1858988718,13695.6452848724,14551.0850277089,15221.3090624454,15090.2228440113,16368.6239689025
Poland,POL,"Government expenditure on education, total (% of government expenditure)",11.5371503829956,11.2715997695923,11.0439596176147,11.1106195449829,11.1711702346802,10.0572299957275,10.6040897369385
Poland,POL,Unemployment with advanced education (% of total labor force with advanced education),3.933,3.241,2.433,1.999,1.99,1.932,1.745
Poland,POL,Unemployment with basic education (% of total labor force with basic education),10.412,8.771,7.126,5.592,4.57,4.445,4.537
Poland,POL,Unemployment with intermediate education (% of total labor force with intermediate education),7.394,5.929,4.714,3.784,3.213,3.125,3.82
Romania,ROU,GDP (constant 2015 US$),177885131240.315,182972525962.275,197967999561.02,208647427408.285,216910469745.256,209105975817.662,220789460074.341
Romania,ROU,GDP per capita (constant 2015 US$),8977.01748158196,9286.87678236598,10106.2269557253,10714.1701157127,11197.3162915853,10854.049431887,11546.3224998072
Romania,ROU,"Government expenditure on education, total (% of government expenditure)",9.09451007843018,9.51058959960938,10.0526504516602,10.4609603881836,10.7054901123047,9.39970016479492,8.95024013519287
Romania,ROU,Unemployment with advanced education (% of total labor force with advanced education),4.112,3.126,2.422,2.139,1.57,2.225,2.088
Romania,ROU,Unemployment with basic education (% of total labor force with basic education),7.915,7.43,6.567,5.564,5.867,7.623,13.208
Romania,ROU,Unemployment with intermediate education (% of total labor force with intermediate education),7.223,6.222,5.147,4.34,3.979,5.104,5.113
Slovak Republic,SVK,GDP (constant 2015 US$),89178548717.3324,90915584911.6973,93529165482.8938,97328432250.4869,99543529164.3085,96969818857.1148,102454294896.646
Slovak Republic,SVK,GDP per capita (constant 2015 US$),16442.0760860018,16740.7413996428,17195.2888721963,17869.0149173679,18250.9802475637,17763.8563847352,18808.4540496595
Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",10.3434495925903,9.49580001831055,9.85027980804443,9.92531967163086,10.4993095397949,10.607569694519,10.5073795318603
Slovak Republic,SVK,Unemployment with advanced education (% of total labor force with advanced education),6.041,5.618,4.146,3.073,2.517,3.469,3.073
Slovak Republic,SVK,Unemployment with basic education (% of total labor force with basic education),38.676,32.11,30.274,30.808,31.888,31.607,42.755
Slovak Republic,SVK,Unemployment with intermediate education (% of total labor force with intermediate education),10.961,9.207,7.572,5.808,4.823,6.323,6.437
Slovenia,SVN,GDP (constant 2015 US$),42709468274.8137,44005450729.606,46282469720.8281,48309217703.4135,50002578162.6734,47959972369.9892,51996698295.6593
Slovenia,SVN,GDP per capita (constant 2015 US$),20697.2748530619,21309.7122138949,22397.7634988337,23293.966665323,23943.1800949889,22811.8050540778,24665.4410464026
Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",10.0119800567627,10.3266496658325,10.8128595352173,11.3020401000977,11.2711896896362,10.4621200561523,10.8063201904297
Slovenia,SVN,Unemployment with advanced education (% of total labor force with advanced education),5.767,6.136,5.205,3.625,3.0,3.131,3.332
Slovenia,SVN,Unemployment with basic education (% of total labor force with basic education),13.672,14.322,10.888,8.416,9.333,10.956,9.057
Slovenia,SVN,Unemployment with intermediate education (% of total labor force with intermediate education),9.905,8.051,6.692,5.482,4.644,5.526,5.405
South Africa,ZAF,GDP (constant 2015 US$),346709790458.563,349013858372.625,353055253707.071,358551560868.533,359483563936.676,337307318679.639,353695896167.047
South Africa,ZAF,GDP per capita (constant 2015 US$),6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272,5750.90937479584
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",18.6993503570557,18.0487403869629,18.7192897796631,18.90159034729,19.605770111084,19.6557006835938,18.9369506835938
South Africa,ZAF,Unemployment with advanced education (% of total labor force with advanced education),8.88,10.203,9.803,9.486,10.844,11.811,14.783
South Africa,ZAF,Unemployment with basic education (% of total labor force with basic education),31.455,33.091,33.947,33.088,35.452,35.917,40.736
South Africa,ZAF,Unemployment with intermediate education (% of total labor force with intermediate education),25.839,25.73,27.189,27.841,28.916,29.892,35.336
Spain,ESP,GDP (constant 2015 US$),1206164777553.12,1241326362266.48,1277275696051.09,1307871701701.25,1333521400432.69,1187633217292.02,1267004457826.92
Spain,ESP,GDP per capita (constant 2015 US$),25982.4416197775,26719.2442268615,27426.281015093,27956.7225466484,28301.4393949563,25077.019882928,26705.3629138959
Spain,ESP,"Government expenditure on education, total (% of government expenditure)",9.72698974609375,9.95104026794434,10.1795501708984,9.99577045440674,10.0043096542358,9.43229007720947,9.72498035430908
Spain,ESP,Unemployment with advanced education (% of total labor force with advanced education),13.374,11.703,10.343,8.816,8.67,9.859,9.482
Spain,ESP,Unemployment with basic education (% of total labor force with basic education),30.685,27.62,24.445,21.962,20.016,21.01,21.063
Spain,ESP,Unemployment with intermediate education (% of total labor force with intermediate education),21.471,19.305,17.292,15.383,14.459,17.587,16.078
Sweden,SWE,GDP (constant 2015 US$),501602351911.6,512292396637.964,521937949816.044,531177584320.755,545031918111.884,534492107010.626,562423939232.591
Sweden,SWE,GDP per capita (constant 2015 US$),51188.1652120493,51626.3235312369,51894.3748177808,52203.0872589761,53024.4099494317,51624.5811789573,53997.1337068799
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",15.186710357666,15.4641704559326,15.5369501113892,15.5150499343872,15.7452297210693,15.3117399215698,15.549150466919
Sweden,SWE,Unemployment with advanced education (% of total labor force with advanced education),4.264,4.035,4.059,3.699,3.72,4.732,4.355
Sweden,SWE,Unemployment with basic education (% of total labor force with basic education),18.863,18.841,18.528,18.709,20.587,24.612,27.725
Sweden,SWE,Unemployment with intermediate education (% of total labor force with intermediate education),6.223,5.66,5.118,4.622,5.013,6.319,6.751
Switzerland,CHE,GDP (constant 2015 US$),694118186379.628,708477337740.424,718132464454.115,738674254331.744,747109782755.794,731108655210.761,771755519734.1
Switzerland,CHE,GDP per capita (constant 2015 US$),83806.4476003837,84611.0998672721,84967.5886498224,86756.6022327472,87123.6604234257,84637.0132935333,88661.2029776281
Switzerland,CHE,"Government expenditure on education, total (% of government expenditure)",15.3883600234985,15.3604698181152,15.4610500335693,15.5259704589844,15.676739692688,14.2745599746704,14.6093101501465
Switzerland,CHE,Unemployment with advanced education (% of total labor force with advanced education),3.68,3.251,3.798,3.499,3.229,3.509,3.334
Switzerland,CHE,Unemployment with basic education (% of total labor force with basic education),8.697,9.503,8.195,7.841,7.939,8.266,9.348
Switzerland,CHE,Unemployment with intermediate education (% of total labor force with intermediate education),4.37,4.788,4.6,4.753,4.415,5.015,5.106
Thailand,THA,GDP (constant 2015 US$),401296238228.084,415081396923.293,432422173710.333,450682801200.339,460212749509.626,432369701127.278,439080796986.82
Thailand,THA,GDP per capita (constant 2015 US$),5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6121.52696529713
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",20.6230990291262,19.8021649855908,18.3623674307219,17.1662098360656,17.0142333333333,15.431959375,14.691722834279
Thailand,THA,Unemployment with advanced education (% of total labor force with advanced education),1.357,1.544,1.746,1.579,1.488,2.181,2.527
Thailand,THA,Unemployment with basic education (% of total labor force with basic education),0.462,0.554,0.649,0.614,0.548,0.886,0.947
Thailand,THA,Unemployment with intermediate education (% of total labor force with intermediate education),0.878,0.948,1.227,1.093,0.998,1.387,1.503
Turkiye,TUR,GDP (constant 2015 US$),865460050683.656,894225044186.927,964205820086.089,997645953748.995,1010631549472.6,1028853867659.94,1150372769727.98
Turkiye,TUR,GDP per capita (constant 2015 US$),11064.6494504662,11279.6169531569,12005.6459824832,12255.0082146169,12238.2950220128,12338.643833135,13670.938029516
Turkiye,TUR,"Government expenditure on education, total (% of government expenditure)",13.2618503570557,13.6914596557617,13.2585802078247,12.5308599472046,12.523699760437,11.6336297988892,11.3091802597046
Turkiye,TUR,Unemployment with advanced education (% of total labor force with advanced education),11.004,12.014,12.652,12.389,13.655,12.808,12.448
Turkiye,TUR,Unemployment with basic education (% of total labor force with basic education),9.885,10.043,9.708,10.025,13.13,12.549,10.974
Turkiye,TUR,Unemployment with intermediate education (% of total labor force with intermediate education),11.337,12.494,12.564,12.197,15.678,14.967,13.497
Ukraine,UKR,GDP (constant 2015 US$),91030967789.0717,93253017277.0895,95453762636.0202,98783535744.1445,101944118786.821,98118341608.386,101499127457.564
Ukraine,UKR,GDP per capita (constant 2015 US$),2094.47387695313,2156.0830078125,2217.7529296875,2308.6669921875,2398.07836914063,2324.107421875,2426.6123046875
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",12.4049319402434,12.2832899093628,12.9999399185181,12.6901998519897,13.1106300354004,11.803279876709,12.6954898834228
Ukraine,UKR,Unemployment with advanced education (% of total labor force with advanced education),8.236,8.17,8.369,7.699,7.063,7.988,9.026
Ukraine,UKR,Unemployment with basic education (% of total labor force with basic education),12.226,8.038,1.076,10.309,9.947,11.822,11.734
Ukraine,UKR,Unemployment with intermediate education (% of total labor force with intermediate education),10.049,10.745,17.856,9.868,9.164,10.729,10.143
United Kingdom,GBR,GDP (constant 2015 US$),2945579890258.46,3010574705731.3,3101591068534.48,3149707010747.53,3189276748351.15,2868821517197.41,3113908148054.35
United Kingdom,GBR,GDP per capita (constant 2015 US$),45255.3449216209,45888.0105130748,47018.0254757676,47514.7763693453,47864.7588712634,42982.4631007642,46487.3424706549
United Kingdom,GBR,"Government expenditure on education, total (% of government expenditure)",13.4870100021362,13.427209854126,13.7579402923584,13.2917604446411,13.5348701477051,14.0322599411011,11.8168001174927
United Kingdom,GBR,Unemployment with advanced education (% of total labor force with advanced education),2.906,2.76,2.733,2.595,2.344,3.238,3.278
United Kingdom,GBR,Unemployment with basic education (% of total labor force with basic education),8.399,7.409,6.702,6.162,5.272,6.445,7.486
United Kingdom,GBR,Unemployment with intermediate education (% of total labor force with intermediate education),5.709,5.082,4.529,4.176,3.704,4.607,5.015
United States,USA,GDP (constant 2015 US$),18206020741000.0,18537270454435.6,18992846546661.7,19556270302218.3,20061570168697.6,19627632559934.5,20816096100824.5
United States,USA,GDP per capita (constant 2015 US$),56572.9188996063,57151.4708448372,58151.7021391854,59526.665698712,60750.9898621637,59194.6665172031,62680.2503585805
United States,USA,"Government expenditure on education, total (% of government expenditure)",13.5466499328613,13.1706104278565,13.8754997253418,13.1474103927612,13.2726898193359,12.1569995880127,11.2926597595215
United States,USA,Unemployment with advanced education (% of total labor force with advanced education),3.032,2.908,2.686,2.45,2.38,5.591,3.576
United States,USA,Unemployment with basic education (% of total labor force with basic education),7.76,7.492,6.551,5.872,5.396,11.724,8.056
United States,USA,Unemployment with intermediate education (% of total labor force with intermediate education),7.087,6.471,5.766,5.172,4.84,10.457,7.076
Viet Nam,VNM,GDP (constant 2015 US$),239258328381.741,255264731908.124,272980590259.187,293358610036.841,314947640805.601,323972192107.065,332245562394.77
Viet Nam,VNM,GDP per capita (constant 2015 US$),2577.56885340113,2715.57887431272,2868.13680013379,3048.28327602145,3241.07648966529,3303.16949807493,3358.21734764714
Viet Nam,VNM,"Government expenditure on education, total (% of government expenditure)",15.0167530601057,15.6049003601074,15.4742966457626,16.0908699035644,15.571949049475,14.4718812047317,14.8174866627149
Viet Nam,VNM,Unemployment with advanced education (% of total labor force with advanced education),4.588,4.626,4.001,2.075,2.53,4.483,3.406
Viet Nam,VNM,Unemployment with basic education (% of total labor force with basic education),1.244,1.169,1.27,0.857,1.269,1.405,2.016
Viet Nam,VNM,Unemployment with intermediate education (% of total labor force with intermediate education),2.618,2.659,2.78,1.758,2.3,2.461,2.823
